content_id,Title,topic_ids,topic_keywords,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
C0109,"Gout, Uric Acid, and Coronary Artery Disease.",7,0.0,0.00048274567,0.0007046528,0.00048885745,0.0006117713,0.0006524235,0.0008208151,0.2060639,0.41852584,0.000565993,0.37108302
C0110,Apolipoprotein B outperforms low density lipoprotein particle number as a marker of cardiovascular risk in the UK Biobank.,9,0.0,0.001623491,0.0023697726,0.0016440452,0.0020574091,0.0021941233,0.002760426,0.0023962527,0.0024466938,0.001903455,0.98060435
C0111,Adipose tissue macrophage-derived PPBP exacerbates psoriasis-associated atherosclerosis by inducing mitochondrial dysfunction in aortic endothelial cells.,7,0.0,0.0005345423,0.0007802591,0.0005413098,0.0006774119,0.0007224258,0.0009088842,0.0007889777,0.99350226,0.00062672177,0.00091725076
C0112,Are racial and ethnic categories reliable scientific surrogates for socioeconomic disparities in cardiovascular risk assessment?,7,0.0,0.025799971,0.037659615,0.02612661,0.032695647,0.034868266,0.04386767,0.03808042,0.6863813,0.030249063,0.044271424
C0113,Atherosclerosis after pre-eclampsia: systematic review and meta-analysis.,9,0.0,0.29270414,0.001843908,0.0012792232,0.0016008595,0.0017072364,0.002147884,0.0018645123,0.0019037612,0.0014810687,0.6934674
C0114,Can Dual Incretin Receptor Agonists Exert Better Cardiovascular Protection than Selective GLP-1 Receptor Agonists? Highlights from SURPASS-CVOT.,5,0.0,0.00044007355,0.00064236514,0.0004456451,0.00055769406,0.0005947527,0.9947356,0.00064954296,0.000663216,0.0005159623,0.00075514556
C0115,The effect of barberry supplementation on components of metabolic syndrome: a grade assessment systematic review and meta-analysis of randomized controlled trials.,9,0.0,0.0020387706,0.0029759463,0.0020645824,0.0025836823,0.3984214,0.003466532,0.0030092003,0.0030725445,0.0023903477,0.579977
C0116,2025 Focused Update of the 2019 ESC/EAS Guidelines for the management of dyslipidaemias.,7,0.0,0.025799971,0.037659615,0.02612661,0.032695647,0.034868266,0.04386767,0.03808042,0.6863813,0.030249063,0.044271424
C0117,SCORE2 charts assign a different risk category than the underlying model in a large portion of Polish primary care patients.,1,0.0,0.0052816826,0.93554676,0.005348551,0.0066933422,0.007138114,0.00898047,0.0077956985,0.007959799,0.0061924853,0.0090631265
C0118,Possible correlation between Triglyceride/HDL ratio and subclinical myocardial damage in patients with cardiovascular risk factors.,9,0.0,0.001767468,0.0025799323,0.0017898451,0.0022398676,0.0023887062,0.0030052273,0.0026087642,0.002663676,0.0020722602,0.9788843
C0119,Common Brazilian dietary pattern is associated with lower cardiovascular risk in adolescents.,0,0.0,0.995127,0.0005617168,0.00038969473,0.00048767604,0.000520082,0.0006543149,0.0005679935,0.0005799499,0.00045118367,0.0006603398
C0120,Cost-effectiveness analysis of a community pharmacist-based intervention to prevent cardiovascular complications in patients with type 2 diabetes in Iran.,2,0.0,0.001348707,0.0019686767,0.5522208,0.0017091822,0.0018227572,0.0022932142,0.0019906745,0.0020325794,0.0015812856,0.4330321
C0121,Small Vessel Disease Phenotype Associated With Monoallelic NOTCH3 Loss-of-Function Variants.,4,0.0,0.0017675082,0.0025799912,0.0017898857,0.0022399183,0.97823954,0.0030053032,0.0026088203,0.0026637367,0.0020723073,0.0030329719
C0122,Kurarinone protects against renal injury and fibrosis after unilateral ureteral obstruction through enhancement of the Nrf-2 signaling pathway.,7,0.0,0.0016923606,0.0024702998,0.0017137867,0.0021446857,0.0022872,0.002877525,0.002497903,0.979428,0.001984201,0.0029040112
C0123,Knowledge on breastfeeding and improving cardiometabolic disease following a major complication of pregnancy: A qualitative analysis.,9,0.0,0.22835512,0.0017872215,0.0012398965,0.0015516449,0.0016547516,0.002081846,0.20948397,0.0018452337,0.0014355367,0.55056477
C0124,Advances in Non-statin Lipid Therapies: A Narrative Review of Evolving Strategies for Cardiovascular Risk Reduction.,5,0.0,0.00042598063,0.00062179414,0.00043137374,0.00053983444,0.00057570636,0.5594049,0.00062874204,0.30531505,0.00049943913,0.13155718
C0125,Clonal Hematopoiesis and Risk of New-Onset Myocarditis and Pericarditis.,7,0.0,0.002739642,0.0039989916,0.0027743273,0.0034718788,0.29005957,0.0046582147,0.004043679,0.6803405,0.0032120813,0.0047011003
C0126,Bivalent RSV Prefusion F Protein-Based Vaccine for Preventing Cardiovascular Hospitalizations in Older Adults: A Prespecified Analysis of the DAN-RSV Trial.,9,0.0,0.0015011337,0.00219117,0.0015201387,0.0019023486,0.2948847,0.0025523824,0.0022156546,0.0022622945,0.08628523,0.60468495
C0127,Self-measured home orthostatic hypo- and hypertension - prevalence and associations with atherosclerosis and arterial stiffness.,6,0.0,0.0020388681,0.11976781,0.0020646811,0.002583806,0.0027554992,0.0034666893,0.8583609,0.003072691,0.002390462,0.0034986038
C0128,Gut microbiota-derived imidazole propionate predicts cardiometabolic risk in patients with coronary artery disease.,7,0.0,0.0020387848,0.0029759668,0.0020645969,0.0025837005,0.44517818,0.0034665538,0.003009221,0.53279424,0.0023903644,0.0034984606
C0129,Heart Failure Therapy in Patients with Advanced Cancer Receiving Specialized Palliative Care (EMPATICC trial).,2,0.0,0.0018495535,0.2356335,0.537757,0.0023438924,0.20841177,0.0031447995,0.0027299176,0.0027873833,0.002168501,0.0031737557
C0130,Pulse wave-driven machine learning for the non-invasive assessment of coronary artery calcification in patients with end-stage renal disease undergoing hemodialysis.,9,0.0,0.0016925278,0.002470544,0.001713956,0.0021448976,0.0022874258,0.0028778121,0.00249815,0.25254515,0.0019843967,0.72978514
C0131,The role of social participation in cognitive health in an underserved older population: Evidence from AfroBrazilian-Quilombola Communities.,6,0.0,0.0017674346,0.37554872,0.0017898112,0.002239825,0.002388661,0.003005174,0.6054917,0.002663625,0.002072221,0.0030328329
C0132,Experiences of people with elevated lipoprotein(a) and the impact on family and child screening.,0,0.0,0.5432336,0.43132204,0.0022999325,0.0028782065,0.0030694632,0.003861697,0.0033522313,0.0034227958,0.002662833,0.003897243
C0133,Polycystic ovarian syndrome and long-term risk of acute myocardial infarction and ischaemic stroke.,0,0.0,0.49364194,0.0031364295,0.0021759188,0.002723012,0.0029039558,0.00365347,0.0031714768,0.0032382372,0.0025192515,0.48283625
C0134,"A Unified Hybrid Model for Cardiovascular Risk Prediction: Merging Statistical, Kernel-Based and Neural Approaches.",6,0.0,0.00034488208,0.3232789,0.00034924847,0.0004370603,0.0004661029,0.00058640516,0.5721232,0.00051975716,0.0004043555,0.101490006
C0135,A Comprehensive Review of the Latest Approaches to Managing Hypercholesterolemia: A Comparative Analysis of Conventional and Novel Treatments: Part II.,5,0.0,0.00040850264,0.0005962819,0.00041367448,0.0005176851,0.00055208517,0.7003036,0.00060294475,0.2954253,0.00047894716,0.00070097187
C0136,"Repurposing Diabetes Therapies in CKD: Mechanistic Insights, Clinical Outcomes and Safety of SGLT2i and GLP-1 RAs.",5,0.0,0.00024365187,0.000355653,0.0002467366,0.00030877383,0.0003292918,0.52686906,0.0003596271,0.31325716,0.00028566856,0.1577444
C0137,Comparison with Dietary Groups of Various Macronutrient Ratios on Body Weight and Cardiovascular Risk Factors in Adults: A Systematic Review and Network Meta-Analysis.,9,0.0,0.00020171172,0.00029443394,0.00020426548,0.00025562415,0.00027261034,0.00034297112,0.00029772418,0.0003039911,0.00023649602,0.9975902
C0138,Impact of Dietary Patterns on the Lipidemic Profile and the Cardiovascular Risk in Stage 1 Hypertension: A Post Hoc Analysis of the HINTreat Trial.,9,0.0,0.00024216952,0.0003534893,0.0002452355,0.0003068953,0.00032728846,0.0004117616,0.00035743922,0.32459927,0.0002839306,0.67287254
C0139,"Reprogramming Atherosclerosis: Precision Drug Delivery, Nanomedicine, and Immune-Targeted Therapies for Cardiovascular Risk Reduction.",5,0.0,0.0003963196,0.0005784985,0.0004013372,0.0005022458,0.0005356199,0.6750522,0.00058496266,0.32080403,0.00046466317,0.00068006525
C0140,Validation of a Manual Method for Measuring Left Atrial Reservoir Strain Against Automated Speckle Tracking Analysis.,9,0.0,0.00055702426,0.041841924,0.0005640764,0.031199694,0.08385839,0.0009471118,0.0008221609,0.0008394674,0.00065308064,0.8387171
C0141,Predictive Modeling of Acute Hypertensive Disorders in a Real-World Cohort: Integrating Clinical Predictors and Data-Driven Methods.,6,0.0,0.00037053126,0.0005408559,0.00037522236,0.00046956487,0.0005007674,0.00063001586,0.99548435,0.000558412,0.00043442775,0.0006358151
C0142,"Honey-Conjugated Honeybee Brood Biopeptides Improve Gastrointestinal Stability, Antioxidant Capacity, and Alleviate Diet-Induced Metabolic Syndrome in a Rat Model.",7,0.0,0.0003885966,0.0005672255,0.00039351644,0.00049245864,0.11716933,0.0006607321,0.00057356374,0.6438206,0.00045560842,0.23547839
C0143,Cardiovascular Risk in People Living with HIV: A Preliminary Case Study from Romania.,6,0.0,0.0002664644,0.00038895197,0.00026983797,0.0003376836,0.00036012265,0.00045307106,0.9967527,0.00040157733,0.00031241504,0.00045724062
C0144,"Epidemiology and Management of Ankle Fractures Prior to, During, and Following the COVID-19 Pandemic in an Italian Tertiary Hospital.",9,0.0,0.00032785098,0.0004785566,0.00033200174,0.00041547726,0.00044308565,0.00055744656,0.00048390412,0.0004940903,0.115711115,0.88075644
C0145,Systemic Immune-Inflammation Index and Related Hematologic Markers as Prognostic Tools in Type 2 Diabetes.,6,0.0,0.00036048438,0.0005261908,0.14130731,0.00045683273,0.0004871892,0.00061293395,0.655529,0.1996788,0.00042264833,0.0006185753
C0146,Arterial Stiffness and Early Cardiac Dysfunction in Type 2 Diabetes Mellitus: A Potential Role for 25 OH Vitamin D3 Deficiency.,9,0.0,0.0003029169,0.00044216076,0.00030675196,0.00038387888,0.00040938758,0.0005150504,0.00044710157,0.00045651308,0.00035515358,0.99638104
C0147,"Predicting Major Adverse Cardiovascular Events After Cardiac Surgery Using Combined Clinical, Laboratory, and Echocardiographic Parameters: A Machine Learning Approach.",5,0.0,0.00029618095,0.00043232855,0.00029993075,0.00037534258,0.00040028407,0.37627664,0.32793793,0.00044636175,0.00034725605,0.29318774
C0148,Association of MTHFR C677T and A1298C Polymorphisms with First-Episode Myocardial Ischemia: A Case-Control Study.,6,0.0,0.0019395765,0.0028311547,0.0019641325,0.002457976,0.3185139,0.003297873,0.39282534,0.0029230532,0.002274048,0.2709729
C0149,Perceived Barriers and Facilitators in Cardiovascular Risk Management in Colombia: A Qualitative Analysis of the RE-HOPE Study.,1,0.0,0.00039633148,0.88332725,0.0004013492,0.0005022608,0.1123719,0.0006738842,0.00058498036,0.0005972942,0.0004646771,0.00068008696
C0150,"Epidemiological Analysis of Cardiovascular Diseases with Consideration of Risk Factors, Health Awareness, and Preventive Behaviors in Civilian and Military Populations.",6,0.0,0.00043057938,0.0006285069,0.00043603074,0.00054566236,0.00058192154,0.00073211547,0.9947526,0.00064890797,0.0005048309,0.0007388554
C0151,Sex Differences in Cardiovascular Risk and Diabetic Polyneuropathy: A Single-Center Retrospective Study in North-Eastern Hungary.,6,0.0,0.00035094572,0.00051226735,0.00035538885,0.0004447446,0.00047429782,0.0005967146,0.55333436,0.0005288953,0.00041146477,0.44299096
C0152,Prevalence of Cardiovascular Risk Factors Among Adults in the European Union: A Systematic Review with Meta-Analysis.,6,0.0,0.00034787026,0.00050777826,0.00035227448,0.00044084716,0.00047014141,0.0005914853,0.99576056,0.00052426045,0.00040785898,0.0005969292
C0153,Blood Pressure Variability and Low-Grade Inflammation in Pediatric Patients with Primary Hypertension.,6,0.0,0.0003885841,0.00056720723,0.00039350375,0.00049244275,0.0005251655,0.0006607103,0.7467993,0.0005856186,0.00045559372,0.24913184
C0154,Factors Related to Decline of Renal Function in Patients with Chronic Hypoparathyroidism.,6,0.0,0.0003885756,0.0005671948,0.00039349517,0.000492432,0.00052515406,0.00066069624,0.3579192,0.2976517,0.00045558377,0.340946
C0155,"Long-Term Effectiveness of Acetylsalicylic Acid in Primary Prevention of Cardiovascular Diseases and Mortality in Patients at High Risk, a Retrospective Cohort Study-The JOANA Study.",6,0.0,0.00032253485,0.00047079675,0.20772927,0.00040874025,0.000435901,0.00054840796,0.78866667,0.0004860786,0.0003781546,0.0005534552
C0156,"Tuberculosis in Pregnant Women After COVID-19: Features of Prevention, Diagnosis, and Treatment (Narrative Review).",4,0.0,0.20331882,0.00028025912,0.00019443159,0.2560975,0.28549445,0.25348723,0.00028339078,0.00028935625,0.00022511046,0.0003294647
C0157,"Paroxysmal Supraventricular Tachycardia and Troponin Elevation: Insights into Mechanisms, Risk Factors, and Outcomes.",6,0.0,0.00035093978,0.0005122587,0.00035538286,0.0004447371,0.00047428982,0.00059670437,0.59111905,0.0005288864,0.00041145782,0.4052063
C0158,Screening and Awareness for Blood Pressure in a Non-Medical Setting: The Vienna Hairdresser Initiative.,9,0.0,0.00021593152,0.108341865,0.00021866531,0.00027364455,0.00029182818,0.00036714945,0.22249109,0.00032542122,0.00025316796,0.6672212
C0159,Characterization of the Left Ventricular Myocardium in Systemic Sclerosis.,9,0.0,0.00039241186,0.0005727945,0.00039738,0.0004972936,0.00053033873,0.0006672192,0.00057919504,0.08558004,0.0004600816,0.91032326
C0160,Metabolic Dysfunction-Associated Steatotic Liver Disease: A Silent Driver of Cardiovascular Risk and a New Target for Intervention.,5,0.0,0.00054181984,0.000790882,0.00054867956,0.00068663456,0.27604297,0.37436533,0.1339403,0.2115184,0.0006352543,0.0009297386
C0161,"Altered β-Adrenergic System, Cardiac Dysfunction, and Lethal Arrhythmia in a Rat Model of Metabolic Syndrome.",9,0.0,0.00045517832,0.00066441327,0.00046094108,0.00057683594,0.33413985,0.00077394134,0.0006718375,0.00068597996,0.0005336718,0.6610374
C0162,"Significant Interplay Between Lipids, Cytokines, Chemokines, Growth Factors, and Blood Cells in an Outpatient Cohort.",9,0.0,0.0387852,0.00045963953,0.00031887795,0.00039905374,0.00042557082,0.00053541065,0.00046477566,0.43715692,0.00036919292,0.5210854
C0163,Evaluation of Total Homocysteine Levels in Relation to Abdominal Fat Mass and Traditional Cardiovascular Risk Factors in Overweight and Obese Adolescents.,6,0.0,0.01794116,0.0007046503,0.00048885576,0.0006117692,0.00065242127,0.00082081265,0.76554847,0.2118375,0.0005659911,0.0008283675
C0164,"Intersecting Pathways of Inflammation, Oxidative Stress, and Atherogenesis in the Evaluation of CKD: Emerging Biomarkers PCSK9, EPHX2, AOPPs, and TBARSs.",7,0.0,0.0005729628,0.00083634054,0.00058021676,0.0007261012,0.00077435054,0.0009742125,0.0008456859,0.99303526,0.00067176775,0.0009831769
C0165,Inspiratory Muscle Training Improves Respiratory Muscle Strength and Cardiovascular Autonomic Regulation in Obese Young Men.,3,0.0,0.0031766254,0.0046368474,0.003216843,0.6819785,0.0042931614,0.0054012393,0.0046886606,0.28343275,0.0037244207,0.0054509486
C0166,A Comprehensive Review of the Latest Approaches to Managing Hypercholesterolemia: A Comparative Analysis of Conventional and Novel Treatments: Part I.,5,0.0,0.00040436786,0.00059024646,0.00040948737,0.0005124452,0.00054649706,0.9951627,0.000596842,0.00060940575,0.00047409936,0.00069387635
C0167,From Petri Dish to Primitive Heart: How IVF Alters Early Cardiac Gene Networks and Epigenetic Landscapes.,4,0.0,0.00044009587,0.0006423979,0.00044566768,0.00055772235,0.5939256,0.0007482973,0.00064957596,0.4013195,0.0005159885,0.0007551846
C0168,Trends in Utilization of Guideline-Directed Cardiorenal Protective Therapies for Chronic Kidney Disease in Patients with Cardiovascular Morbidity: Real World Data from Two Cross-Sectional Snapshots (HECMOS I and II).,3,0.0,0.00037052954,0.00054085354,0.20181553,0.2768686,0.0005007651,0.0006300133,0.27087364,0.24732983,0.00043442575,0.00063581206
C0169,Effects of Novel Nutraceutical Combination on Lipid Pattern of Subjects with Sub-Optimal Blood Cholesterol Levels.,9,0.0,0.00036046322,0.00052615977,0.00036502685,0.0004568059,0.00048716058,0.0006128962,0.0005320392,0.00054323877,0.0004226235,0.99569356
C0170,"Correlations Between Coffee Intake, Glycemic Control, Cardiovascular Risk, and Sleep in Type 2 Diabetes and Hypertension: A 12-Month Observational Study.",9,0.0,0.0002336474,0.00034104974,0.00023660548,0.00029609542,0.00031577094,0.0003972715,0.00034486066,0.00035212006,0.00027393887,0.9972086
C0171,Pathophysiological Links Between Inflammatory Bowel Disease and Cardiovascular Disease: The Role of Dysbiosis and Emerging Biomarkers.,7,0.0,0.00048866717,0.0007132961,0.0004948539,0.0006192755,0.20289962,0.3866256,0.00072126667,0.406026,0.0005729357,0.0008385304
C0172,Association Between Oxidative-Inflammation Biomarkers and Incident Chronic Kidney Disease in People with High Cardiovascular Risk: A Nested Case-Control Study.,7,0.0,0.0003572296,0.0005214398,0.00036175232,0.00045270802,0.00048279043,0.00060739816,0.27525192,0.40176082,0.0004188323,0.31978512
C0173,Myocardial Infarction in Young Adults: A Case Series and Comprehensive Review of Molecular and Clinical Mechanisms.,5,0.0,0.00039633195,0.00057851657,0.0004013497,0.00050226145,0.11175412,0.5440841,0.14748645,0.048254468,0.00046467767,0.14607775
C0174,Differences in Cerebral Small Vessel Disease Magnetic Resonance Imaging Depending on Cardiovascular Risk Factors: A Retrospective Cross-Sectional Study.,6,0.0,0.00047697936,0.00069623574,0.00048301814,0.0006044638,0.0006446304,0.0008110091,0.89216214,0.0007188353,0.0005592324,0.10284344
C0175,Gender-Specific Moderating Role of Physical Fitness and Cardiovascular Risk Factors in the Relationship Between BMI and C-Reactive Protein: Cross-Sectional Study.,6,0.0,0.0025633655,0.0037416855,0.002595819,0.003248488,0.0034643498,0.0043584947,0.9687606,0.0038631393,0.0030054068,0.0043986184
C0176,Circadian Rhythm Disruptions and Cardiovascular Disease Risk: The Special Role of Melatonin.,5,0.0,0.00044009506,0.00064239657,0.00044566687,0.0005577213,0.20725803,0.41198483,0.0006495749,0.3767505,0.0005159875,0.0007551845
C0177,Trends in cardiovascular risk factors in poland: results from the comprehensive cardiovascular risk prevention program.,6,0.0,0.002739796,0.0039992165,0.002774483,0.003472074,0.003702793,0.32241377,0.64885515,0.0041290303,0.0032122617,0.0047013657
C0178,Prevalence of Metabolic Syndrome and Its Associated Factors Among Malagasy Patients With Ischemic Stroke: A Cross-Sectional Study.,6,0.0,0.00039632,0.0005784992,0.32493597,0.0005022463,0.0005356205,0.000673864,0.6706355,0.00059727696,0.00046466367,0.0006800676
C0179,Correction: Reduction of Cardiovascular Risk Using Proprotein Convertase Subtilisin/Kexin Type 9 Inhibitors in Patients With Acute Coronary Syndrome: A Systematic Review.,2,0.0,0.025800189,0.037659932,0.673623,0.032695927,0.034868564,0.04386808,0.03808075,0.03888235,0.03024932,0.0442718
C0180,Cardiovascular toxicity in testicular germ cell tumor survivors.,2,0.0,0.0013959511,0.0020376376,0.98234093,0.0017690535,0.0018866069,0.0023735403,0.0020604064,0.0021037804,0.0016366768,0.0023953854
C0181,Major adverse cardiovascular events and hyperuricemia as an effect-modifying factor in kidney transplant recipients.,6,0.0,0.002271209,0.003315231,0.0022999635,0.0028782454,0.28935012,0.0038617507,0.68604046,0.0034228435,0.002662869,0.0038972914
C0182,Prognostic value of gut microbiota and low-density lipoprotein cholesterol subfractions in patients with ST-segment elevation myocardial infarction.,9,0.0,0.0012632959,0.0018440037,0.0012792898,0.0016009428,0.35971224,0.0021479847,0.0018646091,0.00190386,0.0014811457,0.6269026
C0183,Short- and Long-Term Impact of Metabolic Surgery on Obesity Outcomes in Iranian Non-Diabetic Obese Patients.,9,0.0,0.0015598768,0.002276916,0.0015796256,0.0019767922,0.00210815,0.0026522717,0.0023023586,0.002350824,0.0018288707,0.9813643
C0184,Arterial stiffness in different age and cardiovascular risk groups of patients with systemic lupus erythematosus.,9,0.0,0.0016235827,0.002369906,0.001644138,0.002057525,0.0021942477,0.0027605868,0.35105172,0.24151555,0.0019035623,0.39287916
C0185,The importance of developing multiparametric prognostic scores to stratify coronary risk by means of artificial intelligence.,5,0.0,0.0005345669,0.27451813,0.00054133474,0.000677443,0.00072245905,0.57296264,0.00078901416,0.0008056228,0.0006267506,0.14782202
C0186,Physician perspectives on Lp(a) testing and management in patients with cardiovascular disease: interviews from seven countries across five world health organization regions from INTERASPIRE.,6,0.0,0.14048393,0.003515657,0.0024390107,0.0030522533,0.0032550748,0.004095209,0.83257234,0.0036297732,0.002823856,0.004132909
C0187,Patient perceptions on lipoprotein(a) testing and treatment for secondary prevention of cardiovascular disease: results from the INTERASPIRE study in seven countries across five World Health Organization regions.,9,0.0,0.0027397217,0.003999109,0.0027744079,0.25384402,0.003702692,0.004658356,0.0040437956,0.0041289176,0.0854024,0.63470656
C0188,Multidomain Rehabilitation for Older Patients with Myocardial Infarction.,9,0.0,0.0034519031,0.0050386637,0.0034956057,0.004374509,0.0046651945,0.005869297,0.43087965,0.0052022166,0.0040471684,0.5329758
C0189,Sex-Specific Prognostic Value of Automated Epicardial Adipose Tissue Quantification on Serial Lung Cancer Screening Chest CT.,9,0.0,0.001560001,0.0022770974,0.14845364,0.0019769499,0.0021083178,0.0026524744,0.0023025426,0.0023510118,0.0018290165,0.834489
C0190,Cost-Effectiveness of Coronary Artery Calcium Scoring for Cardiovascular Disease Prevention in Diabetes: An Analysis From MESA.,5,0.0,0.002038778,0.002975958,0.00206459,0.0025836919,0.002755378,0.68187416,0.003009211,0.0030725559,0.0023903565,0.29723537
C0191,Sex Differences in the Impact of Atherosclerotic Cardiovascular Risk Burden on Cognitive Health.,6,0.0,0.002148694,0.0031363985,0.0021758974,0.0027229853,0.0029039276,0.003653434,0.9738142,0.0032382049,0.0025192269,0.0036870616
C0192,Metabolic Dysfunction-Associated Steatotic Liver Disease in Klinefelter Syndrome: High Prevalence Uncovers an Unmet Need.,6,0.0,0.0025633231,0.0037416231,0.0025957762,0.0032484345,0.2444943,0.004358422,0.7277311,0.0038630746,0.0030053572,0.0043985425
C0193,C-reactive protein and cardiovascular risk among women with no standard modifiable risk factors: evaluating the 'SMuRF-less but inflamed'.,6,0.0,0.0009828295,0.0014346137,0.0009952727,0.001245515,0.0013282793,0.10143692,0.6592448,0.001481181,0.0011523141,0.2306983
C0194,2025 Focused Update of the 2019 ESC/EAS Guidelines for the management of dyslipidaemias.,7,0.0,0.02579997,0.03765961,0.026126608,0.032695647,0.034868266,0.043867666,0.03808042,0.68638134,0.030249061,0.04427142
C0195,2025 ESC Clinical Consensus Statement on mental health and cardiovascular disease: developed under the auspices of the ESC Clinical Practice Guidelines Committee.,7,0.0,0.025799971,0.037659615,0.02612661,0.032695647,0.034868266,0.04386767,0.03808042,0.6863813,0.030249063,0.044271424
C0196,Key highlights of the Japanese Society of Hypertension Guidelines for the management of elevated blood pressure and hypertension 2025 (JSH2025).,5,0.0,0.00048867054,0.00071330124,0.0004948574,0.08166959,0.0006604309,0.79493207,0.00072127173,0.0007364547,0.0005729397,0.11901038
C0197,Risk stratification tool for pharmaceutical care in patients with cardiovascular disease.,5,0.0,0.0034514682,0.005038028,0.0034951654,0.004373958,0.004664607,0.9587117,0.0050943233,0.00520156,0.0040466585,0.0059225555
C0198,Lipid-lowering drug treatment and mortality among individuals ≥75 years without cardiovascular disease: a population-based cohort study.,6,0.0,0.0011878937,0.0017339409,0.0012029329,0.0015053875,0.0016054204,0.44588727,0.5416559,0.0017902242,0.0013927408,0.0020383715
C0199,Is Avocado Beneficial for Lipid Profiles? An Umbrella Review of Systematic Reviews and Meta-Analyses.,9,0.0,0.0027396043,0.0039989366,0.0027742889,0.003471831,0.0037025337,0.0046581645,0.004043622,0.004128742,0.003212037,0.96727026
C0200,Marginal Zone Lymphoma: Treatment Update With a Focus on Systemic Approaches.,2,0.0,0.0008945483,0.0013057515,0.5535741,0.0011336383,0.0012089685,0.0015210042,0.0013203422,0.4364578,0.0010488093,0.0015350038
C0201,European consensus-based interdisciplinary guideline for melanoma. Part 2: Treatment - Update 2024.,7,0.0,0.00032783675,0.00047853577,0.00033198734,0.00041545922,0.00044306638,0.0005574214,0.00048388293,0.9960149,0.00038437077,0.000562552
C0202,Hepatocellular carcinoma systemic treatment update: From early to advanced stage.,2,0.0,0.000381148,0.000556353,0.51430273,0.00048301922,0.0005151158,0.00064806774,0.0005625697,0.48145008,0.00044687535,0.00065403176
C0203,Intraoperative radiotherapy after neurosurgical resection of brain metastases as institutional standard treatment- update of the oncological outcome form a single center cohort after 117 procedures.,3,0.0,0.0052817743,0.0077096834,0.0053486438,0.93452936,0.007138238,0.008980613,0.007795831,0.00795994,0.006192593,0.009063289
C0204,Cervical cancer treatment update: A Society of Gynecologic Oncology clinical practice statement.,2,0.0,0.00035722877,0.00052143866,0.8036812,0.00045270694,0.00048278927,0.0006073972,0.00052726525,0.0005383642,0.1922186,0.00061298785
C0205,European consensus-based interdisciplinary guideline for invasive cutaneous squamous cell carcinoma: Part 2. Treatment-Update 2023.,7,0.0,0.00029838257,0.0004355423,0.00030216025,0.0017760108,0.00040325953,0.00050734123,0.000440409,0.9949751,0.00034983733,0.000512011
C0206,New treatment strategies for HIV-positive cancer patients undergoing anticancer medical treatment: update of the literature.,4,0.0,0.000589944,0.00086112786,0.3879258,0.0007476211,0.6054086,0.0010030852,0.0008707502,0.00088907965,0.00069167727,0.0010123203
C0207,"Primary lacrimal sac melanoma: a case report describing the novel use of fine needle aspiration cytology (FNAC) for diagnosis, together with literature review and immunotherapy treatment update.",9,0.0,0.000804323,0.0011740518,0.21065101,0.0010192982,0.0010870304,0.0013675933,0.22974122,0.001212161,0.000943025,0.5520003
C0208,Polish Consensus on Gastric Cancer Diagnosis and Treatment - Update 2022.,7,0.0,0.16787146,0.1550881,0.0017139912,0.29685396,0.0022874726,0.0028778706,0.0024982006,0.36592013,0.0019844375,0.0029043583
C0209,European consensus-based interdisciplinary guideline for melanoma. Part 2: Treatment - Update 2022.,7,0.0,0.000465793,0.0006799072,0.00047169015,0.0005902877,0.0006295121,0.00079198857,0.00068750454,0.994338,0.00054611696,0.00079927815
C0210,European consensus-based interdisciplinary guideline for melanoma. Part 2: Treatment - Update 2019.,7,0.0,0.0004886431,0.0007132611,0.0004948296,0.00061924505,0.00066039374,0.0008308408,0.00072123104,0.9940602,0.0005729075,0.00083848793
C0211,First-Trimester Clinical Characteristics and Pregnancy Outcomes in Women with Recurrent Pregnancy Loss.,6,0.0,0.1130232,0.000572796,0.000397381,0.0004972949,0.00053034007,0.00066722033,0.54432213,0.00059138896,0.00046008275,0.33893818
C0212,Investigation the Impact of KCNE1-rs1805127 Polymorphism on Cardiac Patients with Atrial Fibrillation.,4,0.0,0.00040851644,0.0005963021,0.00041368845,0.0005177025,0.42470917,0.00069460185,0.41535982,0.0006156577,0.0004789633,0.15620558
C0213,Subclinical Hypothyroidism in Moderate-to-Severe Psoriasis: A Cross-Sectional Study of Prevalence and Clinical Implications.,6,0.0,0.17958282,0.00040520876,0.00028111623,0.00035179753,0.00037517442,0.00047200694,0.55941176,0.25831828,0.00032547282,0.00047635206
C0214,"GPER in metabolic homeostasis and disease: molecular mechanisms, nutritional regulation, and therapeutic potential.",4,0.0,0.29682553,0.00067993836,0.0004717117,0.0005903146,0.43134898,0.2673485,0.00068753597,0.00070200907,0.0005461419,0.0007993152
C0215,Nutrition and Micronutrient Interactions in Autoimmune Thyroid Disorders: Implications for Cardiovascular Health.,4,0.0,0.020791233,0.00080180744,0.0005562591,0.00069611985,0.41491863,0.11248148,0.0008107669,0.2687279,0.0006440299,0.17957172
C0216,The risk of thyroid diseases in lichen sclerosus patients: a systematic review and meta-analysis.,6,0.0,0.36844173,0.002369693,0.0016439902,0.0020573402,0.00219405,0.0027603344,0.6133971,0.002446614,0.0019033912,0.002785744
