campaign_id,campaign_channel,content_id,content,dominant_topic,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,specialty
CMP_122,email,C0121,thyroid disorder drug infection role include relate adverse function gut,4,0.0017675082,0.0025799912,0.0017898857,0.0022399183,0.97823954,0.0030053032,0.0026088203,0.0026637367,0.0020723073,0.0030329719,Internal Medicine
CMP_123,email,C0122,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0016923606,0.0024702998,0.0017137867,0.0021446857,0.0022872,0.002877525,0.002497903,0.979428,0.001984201,0.0029040112,General Practice
CMP_124,in-person,C0123,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.22835512,0.0017872215,0.0012398965,0.0015516449,0.0016547516,0.002081846,0.20948397,0.0018452337,0.0014355367,0.55056477,Cardiology
CMP_125,email,C0124,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00042598063,0.00062179414,0.00043137374,0.00053983444,0.00057570636,0.5594049,0.00062874204,0.30531505,0.00049943913,0.13155718,General Practice
CMP_126,rep_visit,C0125,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.002739642,0.0039989916,0.0027743273,0.0034718788,0.29005957,0.0046582147,0.004043679,0.6803405,0.0032120813,0.0047011003,General Practice
CMP_127,in-person,C0126,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0015011337,0.00219117,0.0015201387,0.0019023486,0.2948847,0.0025523824,0.0022156546,0.0022622945,0.08628523,0.60468495,Cardiology
CMP_128,email,C0127,risk age factor high year disease prevalence associate cardiovascular group,6,0.0020388681,0.11976781,0.0020646811,0.002583806,0.0027554992,0.0034666893,0.8583609,0.003072691,0.002390462,0.0034986038,General Practice
CMP_129,in-person,C0128,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0020387848,0.0029759668,0.0020645969,0.0025837005,0.44517818,0.0034665538,0.003009221,0.53279424,0.0023903644,0.0034984606,General Practice
CMP_130,in-person,C0129,treatment use respiratory cancer type therapy clinical need care obesity,2,0.0018495535,0.2356335,0.537757,0.0023438924,0.20841177,0.0031447995,0.0027299176,0.0027873833,0.002168501,0.0031737557,General Practice
CMP_131,in-person,C0130,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0016925278,0.002470544,0.001713956,0.0021448976,0.0022874258,0.0028778121,0.00249815,0.25254515,0.0019843967,0.72978514,Cardiology
CMP_132,social-event,C0131,risk age factor high year disease prevalence associate cardiovascular group,6,0.0017674346,0.37554872,0.0017898112,0.002239825,0.002388661,0.003005174,0.6054917,0.002663625,0.002072221,0.0030328329,General Practice
CMP_133,in-person,C0132,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.5432336,0.43132204,0.0022999325,0.0028782065,0.0030694632,0.003861697,0.0033522313,0.0034227958,0.002662833,0.003897243,Endocrinology
CMP_134,rep_visit,C0133,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.49364194,0.0031364295,0.0021759188,0.002723012,0.0029039558,0.00365347,0.0031714768,0.0032382372,0.0025192515,0.48283625,Endocrinology
CMP_135,social-event,C0134,risk age factor high year disease prevalence associate cardiovascular group,6,0.00034488208,0.3232789,0.00034924847,0.0004370603,0.0004661029,0.00058640516,0.5721232,0.00051975716,0.0004043555,0.101490006,General Practice
CMP_136,rep_visit,C0135,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00040850264,0.0005962819,0.00041367448,0.0005176851,0.00055208517,0.7003036,0.00060294475,0.2954253,0.00047894716,0.00070097187,General Practice
CMP_137,in-person,C0136,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00024365187,0.000355653,0.0002467366,0.00030877383,0.0003292918,0.52686906,0.0003596271,0.31325716,0.00028566856,0.1577444,General Practice
CMP_138,email,C0137,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00020171172,0.00029443394,0.00020426548,0.00025562415,0.00027261034,0.00034297112,0.00029772418,0.0003039911,0.00023649602,0.9975902,Cardiology
CMP_139,email,C0138,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00024216952,0.0003534893,0.0002452355,0.0003068953,0.00032728846,0.0004117616,0.00035743922,0.32459927,0.0002839306,0.67287254,Cardiology
CMP_140,rep_visit,C0139,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.0003963196,0.0005784985,0.0004013372,0.0005022458,0.0005356199,0.6750522,0.00058496266,0.32080403,0.00046466317,0.00068006525,General Practice
CMP_141,rep_visit,C0140,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00055702426,0.041841924,0.0005640764,0.031199694,0.08385839,0.0009471118,0.0008221609,0.0008394674,0.00065308064,0.8387171,Cardiology
CMP_142,email,C0141,risk age factor high year disease prevalence associate cardiovascular group,6,0.00037053126,0.0005408559,0.00037522236,0.00046956487,0.0005007674,0.00063001586,0.99548435,0.000558412,0.00043442775,0.0006358151,General Practice
CMP_143,in-person,C0142,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0003885966,0.0005672255,0.00039351644,0.00049245864,0.11716933,0.0006607321,0.00057356374,0.6438206,0.00045560842,0.23547839,General Practice
CMP_144,rep_visit,C0143,risk age factor high year disease prevalence associate cardiovascular group,6,0.0002664644,0.00038895197,0.00026983797,0.0003376836,0.00036012265,0.00045307106,0.9967527,0.00040157733,0.00031241504,0.00045724062,General Practice
CMP_145,webinar,C0144,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00032785098,0.0004785566,0.00033200174,0.00041547726,0.00044308565,0.00055744656,0.00048390412,0.0004940903,0.115711115,0.88075644,Cardiology
CMP_146,email,C0145,risk age factor high year disease prevalence associate cardiovascular group,6,0.00036048438,0.0005261908,0.14130731,0.00045683273,0.0004871892,0.00061293395,0.655529,0.1996788,0.00042264833,0.0006185753,General Practice
CMP_147,email,C0146,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0003029169,0.00044216076,0.00030675196,0.00038387888,0.00040938758,0.0005150504,0.00044710157,0.00045651308,0.00035515358,0.99638104,Cardiology
CMP_148,webinar,C0147,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00029618095,0.00043232855,0.00029993075,0.00037534258,0.00040028407,0.37627664,0.32793793,0.00044636175,0.00034725605,0.29318774,General Practice
CMP_149,social-event,C0148,risk age factor high year disease prevalence associate cardiovascular group,6,0.0019395765,0.0028311547,0.0019641325,0.002457976,0.3185139,0.003297873,0.39282534,0.0029230532,0.002274048,0.2709729,General Practice
CMP_150,webinar,C0149,health care healthcare self model include factor intervention management medical,1,0.00039633148,0.88332725,0.0004013492,0.0005022608,0.1123719,0.0006738842,0.00058498036,0.0005972942,0.0004646771,0.00068008696,Family Medicine
CMP_151,rep_visit,C0150,risk age factor high year disease prevalence associate cardiovascular group,6,0.00043057938,0.0006285069,0.00043603074,0.00054566236,0.00058192154,0.00073211547,0.9947526,0.00064890797,0.0005048309,0.0007388554,General Practice
CMP_152,rep_visit,C0151,risk age factor high year disease prevalence associate cardiovascular group,6,0.00035094572,0.00051226735,0.00035538885,0.0004447446,0.00047429782,0.0005967146,0.55333436,0.0005288953,0.00041146477,0.44299096,General Practice
CMP_153,social-event,C0152,risk age factor high year disease prevalence associate cardiovascular group,6,0.00034787026,0.00050777826,0.00035227448,0.00044084716,0.00047014141,0.0005914853,0.99576056,0.00052426045,0.00040785898,0.0005969292,General Practice
CMP_154,rep_visit,C0153,risk age factor high year disease prevalence associate cardiovascular group,6,0.0003885841,0.00056720723,0.00039350375,0.00049244275,0.0005251655,0.0006607103,0.7467993,0.0005856186,0.00045559372,0.24913184,General Practice
CMP_155,rep_visit,C0154,risk age factor high year disease prevalence associate cardiovascular group,6,0.0003885756,0.0005671948,0.00039349517,0.000492432,0.00052515406,0.00066069624,0.3579192,0.2976517,0.00045558377,0.340946,General Practice
CMP_156,social-event,C0155,risk age factor high year disease prevalence associate cardiovascular group,6,0.00032253485,0.00047079675,0.20772927,0.00040874025,0.000435901,0.00054840796,0.78866667,0.0004860786,0.0003781546,0.0005534552,General Practice
CMP_157,email,C0156,thyroid disorder drug infection role include relate adverse function gut,4,0.20331882,0.00028025912,0.00019443159,0.2560975,0.28549445,0.25348723,0.00028339078,0.00028935625,0.00022511046,0.0003294647,Internal Medicine
CMP_158,email,C0157,risk age factor high year disease prevalence associate cardiovascular group,6,0.00035093978,0.0005122587,0.00035538286,0.0004447371,0.00047428982,0.00059670437,0.59111905,0.0005288864,0.00041145782,0.4052063,General Practice
CMP_159,email,C0158,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00021593152,0.108341865,0.00021866531,0.00027364455,0.00029182818,0.00036714945,0.22249109,0.00032542122,0.00025316796,0.6672212,Cardiology
CMP_160,email,C0159,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00039241186,0.0005727945,0.00039738,0.0004972936,0.00053033873,0.0006672192,0.00057919504,0.08558004,0.0004600816,0.91032326,Cardiology
CMP_161,rep_visit,C0160,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00054181984,0.000790882,0.00054867956,0.00068663456,0.27604297,0.37436533,0.1339403,0.2115184,0.0006352543,0.0009297386,General Practice
CMP_162,in-person,C0161,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00045517832,0.00066441327,0.00046094108,0.00057683594,0.33413985,0.00077394134,0.0006718375,0.00068597996,0.0005336718,0.6610374,Cardiology
CMP_163,webinar,C0162,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0387852,0.00045963953,0.00031887795,0.00039905374,0.00042557082,0.00053541065,0.00046477566,0.43715692,0.00036919292,0.5210854,Cardiology
CMP_164,rep_visit,C0163,risk age factor high year disease prevalence associate cardiovascular group,6,0.01794116,0.0007046503,0.00048885576,0.0006117692,0.00065242127,0.00082081265,0.76554847,0.2118375,0.0005659911,0.0008283675,General Practice
CMP_165,rep_visit,C0164,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0005729628,0.00083634054,0.00058021676,0.0007261012,0.00077435054,0.0009742125,0.0008456859,0.99303526,0.00067176775,0.0009831769,General Practice
CMP_166,email,C0165,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0031766254,0.0046368474,0.003216843,0.6819785,0.0042931614,0.0054012393,0.0046886606,0.28343275,0.0037244207,0.0054509486,Family Medicine
CMP_167,email,C0166,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00040436786,0.00059024646,0.00040948737,0.0005124452,0.00054649706,0.9951627,0.000596842,0.00060940575,0.00047409936,0.00069387635,General Practice
CMP_168,email,C0167,thyroid disorder drug infection role include relate adverse function gut,4,0.00044009587,0.0006423979,0.00044566768,0.00055772235,0.5939256,0.0007482973,0.00064957596,0.4013195,0.0005159885,0.0007551846,Internal Medicine
CMP_169,in-person,C0168,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.00037052954,0.00054085354,0.20181553,0.2768686,0.0005007651,0.0006300133,0.27087364,0.24732983,0.00043442575,0.00063581206,Family Medicine
CMP_170,webinar,C0169,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.00036046322,0.00052615977,0.00036502685,0.0004568059,0.00048716058,0.0006128962,0.0005320392,0.00054323877,0.0004226235,0.99569356,Cardiology
CMP_171,in-person,C0170,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0002336474,0.00034104974,0.00023660548,0.00029609542,0.00031577094,0.0003972715,0.00034486066,0.00035212006,0.00027393887,0.9972086,Cardiology
CMP_172,social-event,C0171,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.00048866717,0.0007132961,0.0004948539,0.0006192755,0.20289962,0.3866256,0.00072126667,0.406026,0.0005729357,0.0008385304,General Practice
CMP_173,in-person,C0172,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0003572296,0.0005214398,0.00036175232,0.00045270802,0.00048279043,0.00060739816,0.27525192,0.40176082,0.0004188323,0.31978512,General Practice
CMP_174,in-person,C0173,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00039633195,0.00057851657,0.0004013497,0.00050226145,0.11175412,0.5440841,0.14748645,0.048254468,0.00046467767,0.14607775,General Practice
CMP_175,in-person,C0174,risk age factor high year disease prevalence associate cardiovascular group,6,0.00047697936,0.00069623574,0.00048301814,0.0006044638,0.0006446304,0.0008110091,0.89216214,0.0007188353,0.0005592324,0.10284344,General Practice
CMP_176,social-event,C0175,risk age factor high year disease prevalence associate cardiovascular group,6,0.0025633655,0.0037416855,0.002595819,0.003248488,0.0034643498,0.0043584947,0.9687606,0.0038631393,0.0030054068,0.0043986184,General Practice
CMP_177,rep_visit,C0176,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00044009506,0.00064239657,0.00044566687,0.0005577213,0.20725803,0.41198483,0.0006495749,0.3767505,0.0005159875,0.0007551845,General Practice
CMP_178,in-person,C0177,risk age factor high year disease prevalence associate cardiovascular group,6,0.002739796,0.0039992165,0.002774483,0.003472074,0.003702793,0.32241377,0.64885515,0.0041290303,0.0032122617,0.0047013657,General Practice
CMP_179,social-event,C0178,risk age factor high year disease prevalence associate cardiovascular group,6,0.00039632,0.0005784992,0.32493597,0.0005022463,0.0005356205,0.000673864,0.6706355,0.00059727696,0.00046466367,0.0006800676,General Practice
CMP_180,webinar,C0179,treatment use respiratory cancer type therapy clinical need care obesity,2,0.025800189,0.037659932,0.673623,0.032695927,0.034868564,0.04386808,0.03808075,0.03888235,0.03024932,0.0442718,General Practice
CMP_181,email,C0180,treatment use respiratory cancer type therapy clinical need care obesity,2,0.0013959511,0.0020376376,0.98234093,0.0017690535,0.0018866069,0.0023735403,0.0020604064,0.0021037804,0.0016366768,0.0023953854,General Practice
CMP_182,rep_visit,C0181,risk age factor high year disease prevalence associate cardiovascular group,6,0.002271209,0.003315231,0.0022999635,0.0028782454,0.28935012,0.0038617507,0.68604046,0.0034228435,0.002662869,0.0038972914,General Practice
CMP_183,social-event,C0182,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0012632959,0.0018440037,0.0012792898,0.0016009428,0.35971224,0.0021479847,0.0018646091,0.00190386,0.0014811457,0.6269026,Cardiology
CMP_184,social-event,C0183,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0015598768,0.002276916,0.0015796256,0.0019767922,0.00210815,0.0026522717,0.0023023586,0.002350824,0.0018288707,0.9813643,Cardiology
CMP_185,in-person,C0184,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0016235827,0.002369906,0.001644138,0.002057525,0.0021942477,0.0027605868,0.35105172,0.24151555,0.0019035623,0.39287916,Cardiology
CMP_186,social-event,C0185,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.0005345669,0.27451813,0.00054133474,0.000677443,0.00072245905,0.57296264,0.00078901416,0.0008056228,0.0006267506,0.14782202,General Practice
CMP_187,in-person,C0186,risk age factor high year disease prevalence associate cardiovascular group,6,0.14048393,0.003515657,0.0024390107,0.0030522533,0.0032550748,0.004095209,0.83257234,0.0036297732,0.002823856,0.004132909,General Practice
CMP_188,social-event,C0187,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0027397217,0.003999109,0.0027744079,0.25384402,0.003702692,0.004658356,0.0040437956,0.0041289176,0.0854024,0.63470656,Cardiology
CMP_189,rep_visit,C0188,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0034519031,0.0050386637,0.0034956057,0.004374509,0.0046651945,0.005869297,0.43087965,0.0052022166,0.0040471684,0.5329758,Cardiology
CMP_190,webinar,C0189,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.001560001,0.0022770974,0.14845364,0.0019769499,0.0021083178,0.0026524744,0.0023025426,0.0023510118,0.0018290165,0.834489,Cardiology
CMP_191,social-event,C0190,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.002038778,0.002975958,0.00206459,0.0025836919,0.002755378,0.68187416,0.003009211,0.0030725559,0.0023903565,0.29723537,General Practice
CMP_192,email,C0191,risk age factor high year disease prevalence associate cardiovascular group,6,0.002148694,0.0031363985,0.0021758974,0.0027229853,0.0029039276,0.003653434,0.9738142,0.0032382049,0.0025192269,0.0036870616,General Practice
CMP_193,webinar,C0192,risk age factor high year disease prevalence associate cardiovascular group,6,0.0025633231,0.0037416231,0.0025957762,0.0032484345,0.2444943,0.004358422,0.7277311,0.0038630746,0.0030053572,0.0043985425,General Practice
CMP_194,email,C0193,risk age factor high year disease prevalence associate cardiovascular group,6,0.0009828295,0.0014346137,0.0009952727,0.001245515,0.0013282793,0.10143692,0.6592448,0.001481181,0.0011523141,0.2306983,General Practice
CMP_195,email,C0194,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.02579997,0.03765961,0.026126608,0.032695647,0.034868266,0.043867666,0.03808042,0.68638134,0.030249061,0.04427142,General Practice
CMP_196,rep_visit,C0195,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.025799971,0.037659615,0.02612661,0.032695647,0.034868266,0.04386767,0.03808042,0.6863813,0.030249063,0.044271424,General Practice
CMP_197,rep_visit,C0196,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.00048867054,0.00071330124,0.0004948574,0.08166959,0.0006604309,0.79493207,0.00072127173,0.0007364547,0.0005729397,0.11901038,General Practice
CMP_198,webinar,C0197,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.0034514682,0.005038028,0.0034951654,0.004373958,0.004664607,0.9587117,0.0050943233,0.00520156,0.0040466585,0.0059225555,General Practice
CMP_199,email,C0198,risk age factor high year disease prevalence associate cardiovascular group,6,0.0011878937,0.0017339409,0.0012029329,0.0015053875,0.0016054204,0.44588727,0.5416559,0.0017902242,0.0013927408,0.0020383715,General Practice
CMP_200,rep_visit,C0199,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0027396043,0.0039989366,0.0027742889,0.003471831,0.0037025337,0.0046581645,0.004043622,0.004128742,0.003212037,0.96727026,Cardiology
CMP_201,email,C0200,treatment use respiratory cancer type therapy clinical need care obesity,2,0.0008945483,0.0013057515,0.5535741,0.0011336383,0.0012089685,0.0015210042,0.0013203422,0.4364578,0.0010488093,0.0015350038,General Practice
CMP_202,in-person,C0201,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.00032783675,0.00047853577,0.00033198734,0.00041545922,0.00044306638,0.0005574214,0.00048388293,0.9960149,0.00038437077,0.000562552,General Practice
CMP_203,in-person,C0202,treatment use respiratory cancer type therapy clinical need care obesity,2,0.000381148,0.000556353,0.51430273,0.00048301922,0.0005151158,0.00064806774,0.0005625697,0.48145008,0.00044687535,0.00065403176,General Practice
CMP_204,in-person,C0203,respiratory care disease practice use recommendation clinical pulmonary report year,3,0.0052817743,0.0077096834,0.0053486438,0.93452936,0.007138238,0.008980613,0.007795831,0.00795994,0.006192593,0.009063289,Family Medicine
CMP_205,webinar,C0204,treatment use respiratory cancer type therapy clinical need care obesity,2,0.00035722877,0.00052143866,0.8036812,0.00045270694,0.00048278927,0.0006073972,0.00052726525,0.0005383642,0.1922186,0.00061298785,General Practice
CMP_206,rep_visit,C0205,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.00029838257,0.0004355423,0.00030216025,0.0017760108,0.00040325953,0.00050734123,0.000440409,0.9949751,0.00034983733,0.000512011,General Practice
CMP_207,email,C0206,thyroid disorder drug infection role include relate adverse function gut,4,0.000589944,0.00086112786,0.3879258,0.0007476211,0.6054086,0.0010030852,0.0008707502,0.00088907965,0.00069167727,0.0010123203,Internal Medicine
CMP_208,social-event,C0207,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.000804323,0.0011740518,0.21065101,0.0010192982,0.0010870304,0.0013675933,0.22974122,0.001212161,0.000943025,0.5520003,Cardiology
CMP_209,in-person,C0208,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.16787146,0.1550881,0.0017139912,0.29685396,0.0022874726,0.0028778706,0.0024982006,0.36592013,0.0019844375,0.0029043583,General Practice
CMP_210,email,C0209,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.000465793,0.0006799072,0.00047169015,0.0005902877,0.0006295121,0.00079198857,0.00068750454,0.994338,0.00054611696,0.00079927815,General Practice
CMP_211,webinar,C0210,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0004886431,0.0007132611,0.0004948296,0.00061924505,0.00066039374,0.0008308408,0.00072123104,0.9940602,0.0005729075,0.00083848793,General Practice
CMP_212,webinar,C0211,risk age factor high year disease prevalence associate cardiovascular group,6,0.1130232,0.000572796,0.000397381,0.0004972949,0.00053034007,0.00066722033,0.54432213,0.00059138896,0.00046008275,0.33893818,General Practice
CMP_213,webinar,C0212,thyroid disorder drug infection role include relate adverse function gut,4,0.00040851644,0.0005963021,0.00041368845,0.0005177025,0.42470917,0.00069460185,0.41535982,0.0006156577,0.0004789633,0.15620558,Internal Medicine
CMP_214,social-event,C0213,risk age factor high year disease prevalence associate cardiovascular group,6,0.17958282,0.00040520876,0.00028111623,0.00035179753,0.00037517442,0.00047200694,0.55941176,0.25831828,0.00032547282,0.00047635206,General Practice
CMP_215,social-event,C0214,thyroid disorder drug infection role include relate adverse function gut,4,0.29682553,0.00067993836,0.0004717117,0.0005903146,0.43134898,0.2673485,0.00068753597,0.00070200907,0.0005461419,0.0007993152,Internal Medicine
CMP_216,rep_visit,C0215,thyroid disorder drug infection role include relate adverse function gut,4,0.020791233,0.00080180744,0.0005562591,0.00069611985,0.41491863,0.11248148,0.0008107669,0.2687279,0.0006440299,0.17957172,Internal Medicine
CMP_217,social-event,C0216,risk age factor high year disease prevalence associate cardiovascular group,6,0.36844173,0.002369693,0.0016439902,0.0020573402,0.00219405,0.0027603344,0.6133971,0.002446614,0.0019033912,0.002785744,General Practice
CMP_218,webinar,C0217,health care healthcare self model include factor intervention management medical,1,0.2237505,0.77238584,0.00034923674,0.00043704564,0.00046608728,0.0005863844,0.0005090246,0.00051973964,0.00040434193,0.0005917817,Family Medicine
CMP_219,email,C0218,thyroid disorder drug infection role include relate adverse function gut,4,0.002408551,0.0035157066,0.0024390444,0.003052296,0.7926185,0.18182415,0.0035549935,0.0036298237,0.002823895,0.0041329684,Internal Medicine
CMP_220,webinar,C0219,health care healthcare self model include factor intervention management medical,1,0.23743077,0.6182821,0.14112812,0.00039284525,0.00041894976,0.0005270812,0.00045754458,0.000467176,0.00036344898,0.0005319318,Family Medicine
CMP_221,social-event,C0220,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.97123986,0.0033152525,0.0022999784,0.0028782643,0.0030695247,0.0038617675,0.003352297,0.0034228654,0.0026628864,0.0038973095,Endocrinology
CMP_222,rep_visit,C0221,risk age factor high year disease prevalence associate cardiovascular group,6,0.21214743,0.0022769787,0.0015796688,0.0019768465,0.0021082077,0.0026523375,0.31261533,0.17943758,0.0018289209,0.2833767,General Practice
CMP_223,social-event,C0222,risk age factor high year disease prevalence associate cardiovascular group,6,0.17288397,0.00096070004,0.0006664919,0.00083406863,0.0008894924,0.17041829,0.38776872,0.0009918838,0.00077165605,0.26381475,General Practice
CMP_224,in-person,C0223,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0034516894,0.0050383518,0.0034953894,0.0043742387,0.004664906,0.005868923,0.005094651,0.95804197,0.0040469184,0.005922968,General Practice
CMP_225,in-person,C0224,thyroid disorder drug infection role include relate adverse function gut,4,0.0011210204,0.0016363276,0.0011352131,0.0014206407,0.84228855,0.0019060728,0.1455648,0.0016894417,0.0013143355,0.0019236183,Internal Medicine
CMP_226,email,C0225,thyroid disorder drug infection role include relate adverse function gut,4,0.00028555197,0.00041681365,0.0002891672,0.00036187278,0.9964845,0.0004855253,0.0004214712,0.0004303432,0.00033479417,0.00048999424,Internal Medicine
CMP_227,webinar,C0226,thyroid disorder drug infection role include relate adverse function gut,4,0.097709164,0.32332364,0.0011041871,0.0013818139,0.47805324,0.0018539842,0.09178128,0.0016432691,0.001278414,0.0018710468,Internal Medicine
CMP_228,rep_visit,C0227,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0011535268,0.0016837765,0.2946481,0.0014618352,0.18638146,0.0019613495,0.0017025914,0.001738431,0.0013524474,0.5079165,Cardiology
CMP_229,in-person,C0228,disease therapy ckd treatment cell risk inflammatory potential systemic effect,7,0.0018494992,0.0026996708,0.0018729147,0.0023438234,0.0024995701,0.0031447064,0.0027298375,0.9775179,0.0021684372,0.0031736505,General Practice
CMP_230,rep_visit,C0229,health care healthcare self model include factor intervention management medical,1,0.40984654,0.46351966,0.00032142838,0.0004022454,0.00042897457,0.0005396932,0.00046849297,0.00047835472,0.00037214573,0.1236225,Family Medicine
CMP_231,email,C0230,thyroid disorder drug infection role include relate adverse function gut,4,0.276989,0.001636431,0.0011352845,0.11235674,0.4390141,0.0019061969,0.0016547163,0.0016895488,0.0013144183,0.16230358,Internal Medicine
CMP_232,social-event,C0231,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.83346283,0.0035155066,0.002438906,0.0030521224,0.0032549356,0.14013478,0.0035547896,0.0036296183,0.002823735,0.0041327327,Endocrinology
CMP_233,rep_visit,C0232,thyroid disorder drug infection role include relate adverse function gut,4,0.0010613148,0.0015491766,0.0010747516,0.0013449774,0.98693377,0.0018045561,0.0015664874,0.0015994627,0.0012443339,0.001821166,Internal Medicine
CMP_234,in-person,C0233,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.0071868044,0.010490413,0.007277793,0.009107656,0.009712857,0.012219769,0.010607635,0.010830928,0.008426137,0.91414,Cardiology
CMP_235,social-event,C0234,thyroid disorder drug infection role include relate adverse function gut,4,0.0004713175,0.0006879713,0.0004772846,0.0005972887,0.74554163,0.0008013835,0.0006956587,0.24936609,0.00055259414,0.0008087579,Internal Medicine
CMP_236,email,C0235,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.74968904,0.0050381874,0.21009943,0.0043740966,0.004664755,0.0058687264,0.005094492,0.0052017267,0.0040467866,0.005922768,Endocrinology
CMP_237,webinar,C0236,thyroid disorder drug infection role include relate adverse function gut,4,0.0010903438,0.0015915496,0.001104148,0.001381765,0.9865764,0.0018539137,0.0016093334,0.0016432105,0.0012783688,0.0018709787,Internal Medicine
CMP_238,webinar,C0237,management diabetes glucose risk clinical health diabete cardiovascular care insulin,5,0.0018495097,0.002699687,0.35011435,0.0023438367,0.0024995843,0.6296337,0.0027298543,0.0027873174,0.0021684496,0.003173675,General Practice
CMP_239,social-event,C0238,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.99512696,0.00056172576,0.00038970096,0.00048768384,0.00052009034,0.0006543255,0.0005680026,0.00057995913,0.0004511909,0.00066034857,Endocrinology
CMP_240,in-person,C0239,thyroid disorder woman hormone disease hypothyroidism association pregnancy tsh level,0,0.73030466,0.0039990824,0.0027743897,0.0034719568,0.23870559,0.004658321,0.004043769,0.00412889,0.0032121534,0.004701201,Endocrinology
CMP_241,social-event,C0240,thyroid disorder drug infection role include relate adverse function gut,4,0.00033614103,0.0004906574,0.00034039674,0.000425983,0.99586165,0.0005715421,0.0004961399,0.00050658383,0.00039410708,0.00057680206,Internal Medicine
CMP_242,webinar,C0241,thyroid disorder drug infection role include relate adverse function gut,4,0.14088635,0.16337465,0.00058025384,0.0007261476,0.39151564,0.0009742733,0.00084573997,0.2994419,0.00067181065,0.0009832409,Internal Medicine
CMP_243,social-event,C0242,group control risk cardiovascular disease analysis significant blood outcome pressure,9,0.09393525,0.3351261,0.00029552775,0.00036983256,0.00039440792,0.0004962052,0.00043074187,0.00043980908,0.0003421583,0.56816995,Cardiology
